order_id,city,order_date,order_time,delivery_partner,distance_km,prep_time_min,estimated_eta_min,actual_delivery_time_min,on_time,cancelled,cancellation_reason,order_value,delivery_fee,customer_rating,payment_method,restaurant_category,weather,peak_hour
764,Pune,10/16/2025,6:30 PM,DP034,25.05,48,24,38,true,true,Customer,230.52,56.71,2.5,Card,Snacks,Clear,true
765,Chennai,10/20/2025,11:11 PM,DP003,9.52,54,12,59,true,true,Customer,1298.16,18.02,3.5,Card,Dairy,Rainy,false
766,Lucknow,2/6/2025,4:26 AM,DP044,12.54,46,58,52,false,false,Restaurant,501.66,21.48,2.9,UPI,Snacks,Rainy,true
767,Bengaluru,12/19/2025,7:26 PM,DP005,12.13,27,57,50,true,true,Weather,784.16,18.89,3.0,Cash,Bakery,Rainy,true
768,Mumbai,12/15/2025,3:37 PM,DP043,3.79,47,47,60,false,true,Restaurant,520.74,43.92,2.0,Cash,Dairy,Clear,false
769,Delhi,6/24/2025,6:24 AM,DP043,26.84,12,47,44,true,true,Customer,976.09,74.96,2.0,Card,Snacks,Rainy,true
770,Kolkata,12/29/2025,1:54 AM,DP003,4.48,51,30,35,false,true,Restaurant,749.08,51.19,1.2,Card,Grocery,Clear,true
771,Jaipur,11/25/2025,12:40 PM,DP023,4.09,23,60,71,true,true,Customer,390.52,30.43,3.0,Card,Bakery,Clear,false
772,Chennai,3/20/2025,7:36 AM,DP006,5.53,29,50,88,true,true,Restaurant,1298.62,25.57,4.5,UPI,Grocery,Clear,false
773,Lucknow,1/12/2025,10:09 PM,DP023,14.6,38,17,26,true,true,Rider,901.1,57.2,2.3,UPI,Bakery,Clear,false
774,Ahmedabad,2/21/2025,4:53 AM,DP022,29.07,41,52,33,false,false,Restaurant,559.51,79.28,2.5,Cash,Dairy,Clear,true
775,Mumbai,12/29/2025,9:29 AM,DP031,1.85,14,47,41,true,true,Weather,844.75,54.39,2.1,Card,Grocery,Rainy,false
776,Pune,7/4/2025,11:50 AM,DP042,15.46,31,56,23,true,true,Weather,758.07,11.71,1.6,Card,Bakery,Rainy,true
777,Pune,9/20/2025,5:24 PM,DP007,15.42,7,27,21,false,false,Customer,586.61,46.4,4.7,Cash,Bakery,Clear,true
778,Bengaluru,4/9/2025,4:35 AM,DP010,24.0,21,10,18,true,true,Customer,351.43,18.44,3.6,UPI,Pharmacy,Clear,false
779,Kolkata,8/24/2025,8:38 PM,DP037,26.0,28,55,74,false,true,Restaurant,1073.82,75.08,4.1,UPI,Bakery,Rainy,false
780,Kolkata,9/26/2025,6:30 AM,DP044,9.69,51,33,83,false,false,Restaurant,419.55,41.35,3.4,Cash,Grocery,Rainy,true
781,Kolkata,11/3/2025,5:04 AM,DP042,6.9,37,40,12,false,true,Restaurant,1002.63,12.58,3.4,UPI,Dairy,Rainy,true
782,Hyderabad,11/7/2025,9:14 AM,DP039,7.19,37,43,19,false,false,Rider,1341.26,47.94,4.9,Cash,Pharmacy,Clear,false
783,Delhi,9/4/2025,12:19 PM,DP013,29.66,38,48,41,true,true,Weather,1074.87,17.37,3.5,UPI,Grocery,Clear,true
784,Jaipur,5/20/2025,6:04 AM,DP024,2.64,44,12,50,true,true,Weather,272.27,69.0,1.4,Cash,Dairy,Rainy,false
785,Bengaluru,12/22/2025,2:06 AM,DP008,8.05,42,29,48,true,true,Restaurant,501.04,27.53,3.6,UPI,Pharmacy,Rainy,false
786,Hyderabad,1/25/2025,6:56 PM,DP047,13.06,44,55,73,false,false,Weather,1047.29,11.25,1.7,UPI,Pharmacy,Clear,true
787,Kolkata,7/28/2025,2:50 PM,DP005,15.01,59,17,80,true,false,Weather,220.61,58.75,4.8,Cash,Grocery,Clear,true
788,Jaipur,6/23/2025,4:26 PM,DP044,18.34,45,21,59,false,false,Rider,394.28,34.15,1.8,Cash,Grocery,Clear,true
789,Pune,7/28/2025,4:52 PM,DP020,5.1,27,50,17,false,false,Restaurant,335.74,73.88,4.1,Cash,Bakery,Clear,false
790,Chennai,7/26/2025,12:41 AM,DP038,14.46,60,27,15,false,false,Restaurant,1127.3,74.94,2.3,UPI,Dairy,Rainy,false
791,Ahmedabad,9/29/2025,10:33 PM,DP024,18.78,56,47,87,false,true,Restaurant,895.94,38.45,4.6,UPI,Bakery,Clear,true
792,Jaipur,9/14/2025,10:00 AM,DP014,27.76,11,35,86,false,false,Rider,1499.32,29.08,1.7,Cash,Dairy,Clear,true
793,Delhi,3/23/2025,6:53 PM,DP017,17.91,41,31,44,true,false,Restaurant,785.36,24.96,1.9,Card,Snacks,Clear,true
794,Chennai,3/16/2025,7:35 AM,DP007,8.38,29,13,33,false,false,Customer,869.17,56.58,4.9,UPI,Pharmacy,Rainy,false
795,Lucknow,5/11/2025,10:59 AM,DP017,11.09,51,16,18,false,true,Customer,1402.51,68.06,1.1,Cash,Dairy,Clear,true
796,Mumbai,9/29/2025,1:39 PM,DP011,25.99,53,47,48,false,true,Restaurant,879.84,16.2,4.2,Card,Dairy,Clear,true
797,Jaipur,3/25/2025,9:52 AM,DP042,1.1,32,22,35,true,true,Customer,1341.65,19.85,4.3,Card,Grocery,Clear,true
798,Chennai,2/10/2025,2:19 PM,DP021,24.55,0,20,64,false,false,Restaurant,219.92,17.02,4.7,Card,Bakery,Clear,true
799,Bengaluru,6/29/2025,8:26 PM,DP018,28.66,23,29,15,true,false,Weather,1362.12,39.5,4.2,UPI,Bakery,Rainy,true
800,Delhi,4/6/2025,5:43 PM,DP047,26.05,47,27,79,false,true,Weather,1045.53,77.19,4.5,Cash,Pharmacy,Rainy,false
801,Kolkata,4/4/2025,11:07 PM,DP017,1.06,29,40,48,true,false,Restaurant,462.26,52.08,2.2,Card,Grocery,Rainy,true
802,Ahmedabad,3/4/2025,2:34 AM,DP012,14.04,7,53,38,false,false,Customer,1060.61,53.34,4.4,Cash,Dairy,Rainy,false
803,Pune,12/14/2025,7:00 AM,DP026,7.07,33,18,61,true,false,Restaurant,860.98,59.31,3.4,Cash,Bakery,Rainy,true
804,Kolkata,7/31/2025,9:34 AM,DP047,4.24,34,25,22,true,false,Rider,325.99,13.79,2.0,UPI,Snacks,Rainy,true
805,Lucknow,6/28/2025,5:33 AM,DP019,20.0,52,23,49,false,true,Customer,402.63,43.88,3.9,Card,Snacks,Clear,true
806,Kolkata,8/16/2025,2:58 AM,DP016,29.76,31,60,87,false,false,Rider,1174.88,62.08,4.5,Cash,Bakery,Clear,false
807,Ahmedabad,7/30/2025,7:02 AM,DP042,10.86,9,45,61,false,false,Customer,941.96,34.16,4.1,Cash,Pharmacy,Rainy,true
808,Pune,4/18/2025,8:23 AM,DP014,6.48,27,13,71,false,true,Weather,560.27,38.92,1.6,Cash,Pharmacy,Rainy,false
809,Chennai,6/21/2025,7:16 AM,DP009,19.65,48,12,86,true,false,Customer,960.99,10.78,3.1,Card,Snacks,Clear,true
810,Pune,11/6/2025,10:24 AM,DP010,24.16,26,14,80,true,false,Restaurant,154.46,38.67,1.3,UPI,Snacks,Rainy,false
811,Hyderabad,7/3/2025,4:16 PM,DP050,25.38,48,22,16,false,true,Restaurant,1276.13,27.28,4.5,Card,Snacks,Rainy,false
812,Lucknow,6/18/2025,5:35 AM,DP007,22.22,38,19,84,true,true,Restaurant,420.13,37.77,1.9,Card,Bakery,Rainy,false
813,Chennai,10/21/2025,5:38 PM,DP012,22.83,11,10,88,false,false,Restaurant,1491.54,70.84,1.1,Cash,Grocery,Rainy,true
814,Pune,4/28/2025,10:54 PM,DP041,18.76,31,36,79,false,true,Restaurant,474.42,71.57,3.4,Cash,Snacks,Rainy,true
815,Ahmedabad,12/28/2025,10:29 AM,DP028,27.95,47,54,13,true,false,Customer,1237.85,15.89,3.5,Card,Bakery,Clear,true
816,Jaipur,12/13/2025,1:26 PM,DP039,23.66,10,31,41,true,true,Weather,258.72,63.11,3.1,Cash,Dairy,Clear,true
817,Delhi,10/11/2025,1:51 PM,DP023,12.41,44,23,82,true,false,Rider,1009.57,18.08,3.4,UPI,Grocery,Clear,true
818,Bengaluru,6/8/2025,1:04 AM,DP005,21.57,53,39,83,false,true,Rider,754.51,49.15,3.6,Cash,Bakery,Rainy,true
819,Mumbai,10/27/2025,5:38 PM,DP047,25.91,36,18,16,false,false,Customer,1228.84,16.69,2.0,Cash,Dairy,Clear,true
820,Delhi,11/20/2025,5:09 AM,DP022,24.5,28,48,15,false,true,Restaurant,1378.99,14.47,2.2,Cash,Grocery,Rainy,false
821,Jaipur,9/13/2025,1:23 AM,DP038,7.82,16,51,42,true,false,Restaurant,704.39,59.71,3.1,Cash,Grocery,Rainy,true
822,Delhi,2/2/2025,12:56 AM,DP023,8.43,34,35,51,false,false,Rider,1251.37,61.62,1.6,Card,Pharmacy,Rainy,false
823,Jaipur,3/17/2025,4:39 AM,DP015,1.42,3,44,35,true,true,Restaurant,1396.34,62.67,4.3,UPI,Bakery,Rainy,false
824,Mumbai,2/2/2025,7:12 AM,DP012,19.66,30,57,61,true,true,Weather,714.94,36.55,3.8,UPI,Grocery,Clear,false
825,Kolkata,7/16/2025,3:21 PM,DP011,2.16,27,44,63,false,true,Restaurant,1497.63,32.72,4.9,Card,Pharmacy,Rainy,false
826,Lucknow,5/9/2025,6:00 AM,DP039,21.8,3,43,29,true,true,Restaurant,208.89,66.65,2.2,Cash,Grocery,Rainy,true
827,Bengaluru,5/3/2025,11:08 PM,DP026,9.7,56,34,86,true,true,Rider,1184.06,40.08,4.5,Card,Grocery,Clear,true
828,Lucknow,7/2/2025,6:28 AM,DP004,7.57,58,14,40,true,false,Rider,465.28,33.44,2.3,Card,Dairy,Clear,false
829,Mumbai,6/23/2025,10:51 AM,DP047,25.87,6,40,71,false,true,Rider,737.85,10.97,2.6,UPI,Bakery,Clear,true
830,Hyderabad,8/31/2025,1:50 AM,DP031,7.02,44,35,44,false,false,Restaurant,1211.38,69.26,2.5,Card,Bakery,Clear,true
831,Jaipur,7/26/2025,1:57 AM,DP047,12.36,38,34,37,false,true,Weather,891.61,66.39,1.4,Cash,Bakery,Clear,true
832,Chennai,7/17/2025,1:49 PM,DP038,23.91,2,34,75,true,false,Customer,645.41,35.2,4.1,Cash,Dairy,Clear,true
833,Delhi,5/5/2025,2:04 PM,DP034,8.48,3,37,32,true,true,Weather,687.77,60.79,4.8,Card,Dairy,Rainy,true
834,Hyderabad,4/3/2025,10:07 PM,DP035,25.18,43,16,63,true,true,Customer,782.69,22.66,3.4,UPI,Dairy,Rainy,true
835,Lucknow,12/9/2025,7:16 AM,DP010,20.19,32,38,57,false,false,Restaurant,1213.87,19.31,2.5,Card,Bakery,Clear,true
836,Chennai,5/11/2025,2:39 PM,DP043,6.17,2,24,39,false,false,Rider,325.81,37.04,2.6,UPI,Bakery,Clear,true
837,Kolkata,7/14/2025,7:43 PM,DP046,4.39,60,56,64,true,false,Weather,118.59,74.85,4.3,UPI,Bakery,Clear,false
838,Delhi,1/7/2025,11:37 PM,DP001,2.2,55,40,38,true,false,Rider,341.38,36.88,2.9,UPI,Bakery,Clear,true
839,Hyderabad,9/18/2025,2:26 PM,DP037,22.48,15,45,57,true,false,Restaurant,407.06,60.91,4.8,Card,Bakery,Clear,true
840,Delhi,6/14/2025,6:47 PM,DP021,13.59,22,46,45,false,false,Customer,760.69,56.65,2.7,Card,Dairy,Rainy,false
841,Hyderabad,9/3/2025,10:40 AM,DP011,7.19,42,56,86,false,false,Rider,353.39,53.13,3.1,Card,Pharmacy,Rainy,false
842,Delhi,1/11/2025,9:46 PM,DP046,20.03,4,41,17,true,true,Restaurant,982.84,52.68,2.9,Card,Grocery,Rainy,true
843,Lucknow,8/22/2025,2:33 AM,DP014,6.82,27,49,61,true,false,Weather,1088.33,51.85,4.2,UPI,Pharmacy,Rainy,false
844,Chennai,11/16/2025,2:33 PM,DP049,18.45,58,32,45,false,false,Restaurant,1343.58,11.39,2.2,Card,Pharmacy,Clear,true
845,Kolkata,11/6/2025,9:02 AM,DP014,10.73,56,38,11,true,false,Weather,1101.11,41.53,1.7,Cash,Bakery,Rainy,true
846,Kolkata,3/6/2025,6:35 PM,DP003,17.12,14,40,89,true,true,Weather,917.21,74.07,2.3,Card,Dairy,Clear,false
847,Kolkata,3/26/2025,11:50 PM,DP016,10.74,59,56,78,false,true,Restaurant,1372.88,16.45,4.0,UPI,Dairy,Clear,false
848,Chennai,11/15/2025,6:28 PM,DP007,28.93,45,14,17,false,true,Restaurant,1493.88,48.74,2.9,Card,Pharmacy,Clear,false
849,Kolkata,11/22/2025,9:39 AM,DP021,27.72,42,29,37,true,true,Rider,885.68,75.72,4.2,Cash,Dairy,Rainy,false
850,Delhi,12/10/2025,2:05 PM,DP044,12.13,36,41,76,true,false,Customer,1327.49,15.71,3.6,Card,Snacks,Clear,false
851,Chennai,6/19/2025,4:33 AM,DP026,22.75,53,36,20,true,true,Restaurant,641.78,62.37,4.9,UPI,Grocery,Clear,false
852,Jaipur,10/28/2025,10:51 PM,DP026,15.7,21,58,46,true,true,Customer,887.72,27.52,4.7,Card,Dairy,Rainy,true
853,Hyderabad,4/6/2025,11:23 AM,DP044,12.52,53,49,80,true,true,Rider,287.1,22.48,4.8,UPI,Snacks,Rainy,false
854,Bengaluru,1/3/2025,3:00 PM,DP046,16.37,8,53,65,true,false,Customer,412.06,43.28,4.3,Card,Bakery,Clear,true
855,Kolkata,4/1/2025,4:19 AM,DP047,2.05,2,54,31,true,true,Restaurant,734.98,50.51,1.9,UPI,Pharmacy,Clear,true
856,Lucknow,2/24/2025,4:37 PM,DP023,8.22,10,58,23,false,true,Weather,220.88,11.59,4.5,Cash,Pharmacy,Rainy,false
857,Delhi,2/17/2025,12:53 AM,DP025,22.29,17,24,43,false,true,Customer,219.33,49.85,4.2,Cash,Dairy,Rainy,false
858,Lucknow,9/25/2025,2:01 AM,DP007,8.2,4,31,82,true,false,Weather,1397.1,49.86,1.8,Card,Pharmacy,Clear,true
859,Delhi,7/29/2025,8:20 PM,DP034,4.41,7,23,15,false,false,Customer,561.59,49.84,3.8,UPI,Dairy,Rainy,true
860,Hyderabad,3/11/2025,11:46 AM,DP023,17.61,12,50,87,false,true,Rider,1498.39,12.72,4.5,Cash,Snacks,Rainy,false
861,Kolkata,7/15/2025,6:40 AM,DP013,2.28,20,29,40,true,false,Weather,210.61,23.9,4.5,Card,Dairy,Clear,true
862,Mumbai,8/1/2025,7:39 PM,DP024,29.02,33,40,40,false,false,Rider,123.6,66.15,3.6,Card,Grocery,Rainy,false
863,Hyderabad,4/9/2025,12:41 AM,DP027,24.57,59,43,81,true,true,Rider,394.7,40.75,3.1,Card,Grocery,Clear,false
864,Jaipur,5/10/2025,4:45 AM,DP020,5.01,54,32,48,false,false,Restaurant,112.28,77.92,4.3,Card,Dairy,Rainy,false
865,Ahmedabad,5/1/2025,11:34 PM,DP049,19.69,38,23,78,true,false,Weather,934.41,53.29,5.0,Cash,Snacks,Rainy,false
866,Chennai,5/31/2025,7:49 AM,DP035,14.06,37,54,53,false,true,Weather,282.77,54.09,3.8,UPI,Pharmacy,Clear,false
867,Lucknow,1/11/2025,3:04 PM,DP009,4.46,53,40,89,false,false,Customer,1020.11,65.67,4.2,UPI,Pharmacy,Clear,true
868,Chennai,3/3/2025,10:10 PM,DP009,24.21,54,17,16,false,false,Weather,960.45,52.44,4.5,UPI,Grocery,Clear,true
869,Bengaluru,9/17/2025,4:47 PM,DP032,10.2,49,24,90,false,true,Weather,1383.34,10.22,5.0,Cash,Bakery,Rainy,true
870,Jaipur,12/17/2025,11:19 AM,DP012,13.62,36,23,81,true,true,Rider,569.03,44.07,1.3,Card,Snacks,Clear,true
871,Lucknow,11/29/2025,3:11 AM,DP021,13.67,8,47,18,false,false,Restaurant,329.65,60.95,2.3,Card,Bakery,Rainy,true
872,Jaipur,10/8/2025,11:48 AM,DP033,19.85,33,59,21,false,false,Customer,769.29,17.3,4.2,UPI,Bakery,Clear,false
873,Lucknow,7/12/2025,9:15 AM,DP050,14.51,23,45,33,true,false,Rider,238.0,76.39,3.0,UPI,Bakery,Clear,false
874,Mumbai,10/26/2025,1:29 PM,DP036,9.5,35,48,36,true,false,Weather,344.69,64.6,1.7,Card,Grocery,Clear,true
875,Bengaluru,12/22/2025,8:33 AM,DP041,4.96,32,28,42,true,true,Restaurant,803.29,11.14,2.4,Card,Pharmacy,Clear,true
876,Chennai,2/9/2025,1:53 AM,DP044,3.48,45,44,20,true,true,Customer,368.88,27.0,2.1,Cash,Dairy,Rainy,true
877,Chennai,6/7/2025,11:17 AM,DP003,14.55,27,33,13,true,false,Customer,185.04,45.87,4.0,Card,Bakery,Rainy,true
878,Lucknow,8/10/2025,8:47 PM,DP036,16.74,38,46,17,false,false,Rider,1000.15,78.02,4.6,Card,Dairy,Clear,true
879,Bengaluru,2/11/2025,2:31 PM,DP009,23.63,57,59,19,false,true,Restaurant,1331.96,63.75,3.0,UPI,Bakery,Clear,true
880,Kolkata,9/25/2025,2:23 PM,DP042,3.18,31,46,75,true,true,Weather,262.55,35.66,1.6,UPI,Grocery,Rainy,false
881,Jaipur,7/6/2025,3:31 PM,DP009,27.7,39,57,52,true,true,Weather,141.6,69.51,3.3,Card,Pharmacy,Clear,false
882,Lucknow,7/25/2025,6:28 PM,DP013,7.62,29,13,22,true,false,Rider,748.26,73.01,2.4,Card,Pharmacy,Clear,true
883,Kolkata,7/8/2025,7:42 AM,DP037,29.86,4,45,72,true,false,Customer,393.31,32.2,3.5,Card,Dairy,Rainy,false
884,Mumbai,1/17/2025,8:24 PM,DP048,9.32,31,51,14,true,true,Weather,1105.98,71.26,4.4,UPI,Snacks,Rainy,false
885,Jaipur,7/24/2025,5:01 AM,DP021,29.56,50,37,71,false,false,Customer,776.83,41.1,4.0,Cash,Dairy,Rainy,false
886,Kolkata,11/24/2025,3:49 AM,DP013,4.44,6,23,74,false,false,Restaurant,250.65,50.0,3.9,Cash,Dairy,Clear,false
887,Hyderabad,12/9/2025,10:09 PM,DP044,15.62,14,46,40,true,false,Rider,236.13,60.91,2.3,Card,Bakery,Clear,false
888,Pune,8/22/2025,8:02 AM,DP050,28.43,14,55,54,false,false,Customer,1254.94,28.94,1.0,Cash,Grocery,Rainy,true
889,Mumbai,5/14/2025,8:34 AM,DP014,27.28,40,22,59,false,false,Restaurant,1030.76,25.65,2.1,Card,Dairy,Rainy,false
890,Pune,3/7/2025,2:19 AM,DP042,14.71,52,28,68,false,true,Customer,1017.68,65.68,2.4,Cash,Pharmacy,Clear,false
891,Mumbai,4/1/2025,4:41 PM,DP012,21.52,2,16,75,false,true,Weather,1215.47,51.49,4.2,UPI,Dairy,Rainy,false
892,Mumbai,7/6/2025,11:23 AM,DP010,5.87,34,58,15,false,true,Rider,1352.05,49.9,3.1,Cash,Grocery,Rainy,false
893,Hyderabad,12/5/2025,5:11 PM,DP030,10.0,6,35,50,true,true,Customer,779.47,23.52,3.7,Card,Bakery,Clear,true
894,Mumbai,11/13/2025,10:30 AM,DP032,8.61,28,51,53,true,false,Restaurant,1237.32,45.71,2.2,Cash,Pharmacy,Clear,false
895,Ahmedabad,5/21/2025,6:06 AM,DP034,20.8,30,33,83,false,false,Weather,1010.7,49.66,2.2,UPI,Grocery,Clear,true
896,Lucknow,4/17/2025,9:30 AM,DP040,6.07,50,51,31,true,false,Customer,364.23,50.82,3.5,Cash,Dairy,Rainy,false
897,Chennai,8/20/2025,10:31 PM,DP011,9.24,38,45,58,false,false,Customer,623.84,48.62,3.0,Cash,Pharmacy,Rainy,false
898,Kolkata,10/30/2025,9:44 AM,DP044,6.61,9,34,25,false,true,Restaurant,1158.59,37.56,2.4,Card,Snacks,Rainy,true
899,Chennai,1/20/2025,10:40 PM,DP031,22.5,25,33,66,false,false,Restaurant,371.54,58.19,1.0,Cash,Snacks,Rainy,false
900,Hyderabad,12/10/2025,3:25 AM,DP047,19.23,49,49,61,true,false,Customer,988.5,70.8,3.7,UPI,Bakery,Clear,false
901,Ahmedabad,1/23/2025,4:02 AM,DP007,25.11,8,16,69,true,true,Customer,630.33,46.54,4.1,UPI,Snacks,Clear,false
902,Ahmedabad,7/4/2025,5:19 AM,DP004,10.5,2,45,42,true,false,Rider,355.5,30.62,3.6,Card,Bakery,Rainy,true
903,Kolkata,9/12/2025,9:29 AM,DP031,27.75,4,19,85,false,true,Restaurant,1479.55,63.29,1.5,Cash,Snacks,Clear,true
904,Jaipur,3/24/2025,1:19 AM,DP046,23.66,50,33,27,false,true,Restaurant,211.5,35.49,3.0,UPI,Snacks,Rainy,false
905,Pune,6/9/2025,7:03 AM,DP026,11.73,37,17,39,true,true,Rider,488.57,36.39,3.5,Cash,Dairy,Rainy,false
906,Hyderabad,12/9/2025,11:31 AM,DP044,19.99,36,22,25,true,false,Restaurant,1088.33,33.82,3.2,Cash,Pharmacy,Clear,true
907,Ahmedabad,11/28/2025,2:21 PM,DP010,13.31,1,15,72,false,true,Weather,1284.14,54.28,4.3,Card,Grocery,Rainy,true
908,Lucknow,11/29/2025,12:46 PM,DP010,21.86,45,24,38,false,true,Customer,1411.55,76.33,1.3,Cash,Snacks,Clear,true
909,Kolkata,10/28/2025,4:39 AM,DP040,3.92,32,47,40,false,false,Customer,344.85,38.2,4.4,Cash,Snacks,Rainy,false
910,Chennai,9/28/2025,3:24 AM,DP025,26.49,25,50,68,false,true,Rider,568.33,32.29,1.7,Card,Pharmacy,Clear,false
911,Mumbai,5/26/2025,6:52 PM,DP036,24.69,14,18,12,true,true,Rider,626.3,11.58,4.4,UPI,Pharmacy,Rainy,false
912,Delhi,6/18/2025,5:52 AM,DP049,11.61,2,50,33,false,false,Weather,755.37,37.97,4.8,UPI,Dairy,Rainy,false
913,Ahmedabad,10/26/2025,9:44 PM,DP003,1.17,26,25,45,false,true,Restaurant,1289.39,71.88,1.3,UPI,Snacks,Clear,false
914,Kolkata,9/22/2025,10:23 AM,DP016,26.59,2,41,61,true,true,Weather,637.19,27.25,2.2,Cash,Bakery,Clear,false
915,Kolkata,11/8/2025,1:37 AM,DP035,16.21,28,15,34,true,false,Customer,976.33,79.78,3.3,UPI,Snacks,Rainy,true
916,Ahmedabad,11/1/2025,1:46 AM,DP032,20.65,60,48,43,true,false,Rider,815.43,38.33,2.5,Cash,Dairy,Clear,false
917,Mumbai,6/27/2025,11:22 PM,DP016,8.24,47,14,90,false,true,Restaurant,172.51,55.02,2.7,Cash,Bakery,Clear,false
918,Mumbai,4/26/2025,7:49 PM,DP016,12.13,43,38,89,false,true,Customer,831.84,50.81,3.6,Cash,Grocery,Clear,true
919,Delhi,12/8/2025,11:00 PM,DP015,14.81,50,21,77,false,false,Weather,458.96,74.46,4.6,Cash,Grocery,Rainy,false
920,Pune,8/15/2025,1:04 PM,DP002,2.68,52,16,16,false,false,Rider,637.02,50.98,1.2,UPI,Snacks,Clear,true
921,Delhi,4/5/2025,5:54 PM,DP028,19.18,13,52,47,true,false,Customer,1375.34,31.76,1.4,UPI,Grocery,Rainy,false
922,Bengaluru,3/25/2025,3:36 AM,DP041,7.0,13,35,11,true,false,Rider,1227.67,46.79,1.2,UPI,Snacks,Rainy,false
923,Jaipur,2/16/2025,3:11 AM,DP004,16.12,36,10,32,true,false,Restaurant,1142.34,28.5,3.1,UPI,Bakery,Rainy,true
924,Hyderabad,7/23/2025,7:32 AM,DP002,5.07,9,37,89,false,false,Restaurant,357.07,52.7,4.3,UPI,Bakery,Rainy,true
925,Pune,12/24/2025,10:03 AM,DP011,4.82,8,11,60,true,false,Restaurant,352.37,17.49,3.3,UPI,Pharmacy,Clear,true
926,Mumbai,6/27/2025,12:21 AM,DP050,10.97,7,43,82,false,false,Weather,574.81,21.55,4.1,UPI,Snacks,Clear,false
927,Pune,12/16/2025,11:21 AM,DP007,15.12,13,50,24,true,false,Weather,237.16,57.5,2.3,UPI,Pharmacy,Rainy,true
928,Lucknow,7/1/2025,9:38 AM,DP047,28.38,21,37,18,false,true,Customer,1243.73,57.25,2.9,Cash,Bakery,Rainy,false
929,Ahmedabad,5/10/2025,7:00 PM,DP026,5.31,51,58,14,false,false,Restaurant,1457.73,12.12,1.5,Card,Snacks,Clear,true
930,Delhi,7/29/2025,12:39 PM,DP031,24.31,11,36,19,true,true,Restaurant,281.95,73.66,2.3,Cash,Snacks,Rainy,true
931,Bengaluru,7/26/2025,12:40 PM,DP003,2.28,43,10,78,false,false,Customer,860.21,47.05,4.5,UPI,Snacks,Clear,true
932,Mumbai,10/16/2025,11:33 PM,DP026,19.59,15,30,39,false,true,Restaurant,1227.92,62.03,2.1,Cash,Dairy,Clear,true
933,Chennai,6/11/2025,2:39 PM,DP035,12.24,16,33,51,false,true,Rider,661.93,57.68,1.4,Card,Bakery,Rainy,false
934,Mumbai,10/11/2025,3:07 AM,DP042,10.23,42,50,27,true,false,Rider,957.24,72.0,2.4,UPI,Grocery,Clear,true
935,Lucknow,3/14/2025,12:29 PM,DP034,13.65,13,39,78,false,true,Rider,453.42,36.5,4.6,Card,Bakery,Clear,false
936,Kolkata,1/6/2025,12:48 PM,DP026,15.86,8,19,32,false,true,Customer,871.43,79.8,1.6,Card,Dairy,Rainy,true
937,Bengaluru,2/13/2025,10:51 PM,DP049,7.22,2,44,22,true,false,Restaurant,1352.18,41.4,1.6,Card,Grocery,Rainy,false
938,Bengaluru,1/12/2025,1:59 AM,DP025,4.97,22,24,19,false,false,Rider,939.45,44.12,3.1,Card,Pharmacy,Clear,true
939,Kolkata,10/28/2025,7:15 PM,DP045,17.65,35,52,61,false,false,Rider,484.61,33.7,1.7,Card,Grocery,Clear,true
940,Jaipur,12/22/2025,3:08 PM,DP006,27.83,29,51,52,false,false,Customer,1489.87,13.93,2.4,Card,Pharmacy,Clear,true
941,Kolkata,1/25/2025,8:21 PM,DP047,18.41,3,54,67,true,false,Weather,1160.29,37.56,2.4,Card,Grocery,Clear,true
942,Mumbai,6/23/2025,10:50 PM,DP023,16.25,30,48,82,false,false,Rider,1127.14,40.55,3.9,Card,Dairy,Rainy,false
943,Hyderabad,12/17/2025,2:08 PM,DP025,28.95,36,52,70,false,true,Customer,716.41,62.56,1.0,Card,Grocery,Clear,true
944,Lucknow,3/11/2025,1:04 AM,DP025,29.68,24,31,37,false,false,Weather,1272.08,71.46,4.6,Cash,Snacks,Rainy,true
945,Hyderabad,9/13/2025,4:15 PM,DP043,12.51,7,11,55,true,false,Rider,1128.35,37.97,1.5,Cash,Snacks,Rainy,true
946,Bengaluru,1/4/2025,4:47 PM,DP018,11.15,0,42,69,true,true,Weather,1329.13,73.94,4.4,Card,Dairy,Rainy,true
947,Lucknow,10/15/2025,8:38 AM,DP032,15.41,18,49,53,false,true,Rider,1475.53,73.05,2.4,UPI,Dairy,Rainy,true
948,Hyderabad,5/14/2025,12:04 AM,DP018,29.03,41,19,27,true,true,Rider,589.94,68.44,3.8,UPI,Bakery,Clear,false
949,Kolkata,9/25/2025,5:07 PM,DP042,1.49,5,56,57,true,true,Restaurant,1443.82,55.39,1.1,Card,Dairy,Clear,true
950,Mumbai,12/5/2025,12:40 AM,DP005,6.77,2,33,19,true,false,Rider,1261.18,13.5,4.1,Cash,Snacks,Rainy,false
951,Pune,6/15/2025,12:41 PM,DP016,14.49,12,10,84,false,true,Rider,1141.06,78.42,2.2,UPI,Bakery,Rainy,false
952,Kolkata,11/28/2025,7:54 AM,DP042,8.54,37,60,69,false,true,Weather,720.62,78.83,4.5,Cash,Grocery,Clear,false
953,Mumbai,8/9/2025,7:24 AM,DP021,18.17,44,45,76,true,true,Weather,688.14,66.78,4.1,Card,Pharmacy,Clear,false
954,Kolkata,12/4/2025,3:34 AM,DP048,9.73,22,50,52,false,false,Weather,1454.53,26.64,2.4,Cash,Bakery,Clear,false
